id,Density_g_cm3,Space_group,Energy_kJ_mol
bddc-mace-144-g18-p70-Mutation,1.389,144,-26189.90746503647
bddc-mace-144-g18-p71-Mutation,0.578,144,-26081.42644929843
bddc-mace-144-g18-p12-Mutation,1.412,144,-26186.150498672618
bddc-mace-144-g18-p13-Mutation,0.672,144,-26145.55460749624
bddc-mace-144-g18-p15-Mutation,0.783,144,-26079.0665428431
bddc-mace-144-g18-p17-Mutation,1.317,144,-26169.10800503718
bddc-mace-144-g18-p156-Mutation,0.793,144,-26133.12595622158
bddc-mace-144-g18-p159-Mutation,1.217,144,-26109.830589544345
bddc-mace-144-g18-p160-Mutation,1.374,144,-26182.106562766552
bddc-mace-144-g18-p6-Mutation,1.458,144,-26164.478698121926
bddc-mace-144-g18-p8-Mutation,0.802,144,-26176.953751600453
bddc-mace-144-g18-p11-Mutation,1.344,144,-26131.94995877326
bddc-mace-144-g18-p84-Mutation,1.372,144,-26176.1475200716
bddc-mace-144-g18-p86-Mutation,1.279,144,-26161.523717941785
bddc-mace-144-g18-p87-Mutation,0.931,144,-26103.465468072074
bddc-mace-144-g18-p89-Mutation,1.145,144,-26172.42473259066
bddc-mace-144-g18-p54-Mutation,0.982,144,-26164.72027924725
bddc-mace-144-g18-p55-Mutation,0.813,144,-26114.43707519807
bddc-mace-144-g18-p58-Mutation,1.095,144,-26163.467316464565
bddc-mace-144-g18-p59-Mutation,1.326,144,-26147.078651663454
bddc-mace-144-g18-p78-Mutation,1.219,144,-26148.383579772722
bddc-mace-144-g18-p79-Mutation,0.813,144,-26263.49442367318
bddc-mace-144-g18-p81-Mutation,0.624,144,-26187.320149957955
bddc-mace-144-g18-p151-Mutation,1.188,144,-26261.262878118967
bddc-mace-144-g18-p153-Mutation,0.427,144,-26101.766308842118
bddc-mace-144-g18-p154-Mutation,0.814,144,-26263.98922231912
bddc-mace-144-g18-p155-Mutation,1.328,144,-26154.902639442917
bddc-mace-144-g19-p10-Mutation,1.038,144,-26121.203475630304
bddc-mace-144-g19-p143-Mutation,0.813,144,-26101.471033459875
bddc-mace-144-g19-p187-Mutation,1.367,144,-26153.270958979832
bddc-mace-144-g19-p69-Mutation,1.44,144,-26170.96148855333
bddc-mace-144-g19-p16-Mutation,1.079,144,-26156.417515702564
bddc-mace-144-g19-p150-Mutation,0.756,144,-26102.082782334095
bddc-mace-144-g19-p152-Mutation,0.664,144,-26118.187233213623
bddc-mace-144-g19-p170-Mutation,0.53,144,-26080.384775304316
bddc-mace-144-g19-p171-Mutation,1.046,144,-26141.631927604256
bddc-mace-144-g19-p56-Mutation,1.188,144,-26261.19997131443
bddc-mace-144-g19-p57-Mutation,0.673,144,-26044.55651564908
bddc-mace-144-g19-p157-Mutation,1.204,144,-26164.243343931128
bddc-mace-144-g19-p161-Mutation,1.38,144,-26214.721855143103
bddc-mace-144-g19-p104-Mutation,1.43,144,-26178.76121775189
bddc-mace-144-g19-p107-Mutation,1.161,144,-26122.501203390486
bddc-mace-144-g19-p114-Mutation,1.218,144,-26128.696298399704
bddc-mace-144-g19-p116-Mutation,1.43,144,-26177.798332867733
bddc-mace-144-g19-p24-Mutation,1.032,144,-26125.943836853745
bddc-mace-144-g19-p25-Mutation,0.458,144,-26083.137910837067
bddc-mace-144-g19-p27-Mutation,0.922,144,-26113.7208756112
bddc-mace-144-g19-p110-Mutation,0.419,144,-26125.611922450804
bddc-mace-144-g19-p111-Mutation,1.053,144,-26175.170923894104
bddc-mace-144-g19-p175-Mutation,1.05,144,-26134.788014121626
bddc-mace-144-g19-p177-Mutation,0.612,144,-26061.035996790484
bddc-mace-144-g19-p178-Mutation,0.564,144,-26071.558729803382
bddc-mace-144-g19-p80-Mutation,1.464,144,-26161.746014447726
bddc-mace-144-g19-p82-Mutation,0.491,144,-26059.85915908138
bddc-mace-144-g19-p83-Mutation,0.656,144,-26062.686247215777
bddc-mace-144-g19-p146-Mutation,1.214,144,-26136.36565450521
bddc-mace-144-g19-p147-Mutation,0.794,144,-26107.43420445071
bddc-mace-144-g19-p148-Mutation,0.613,144,-26117.44227036625
bddc-mace-144-g19-p1-Mutation,1.289,144,-26151.311834662392
bddc-mace-144-g19-p2-Mutation,1.403,144,-26203.312241475887
bddc-mace-144-g19-p4-Mutation,1.391,144,-26119.46969709293
bddc-mace-144-g19-p133-Mutation,0.752,144,-26126.22204366314
bddc-mace-144-g19-p136-Mutation,0.751,144,-26126.86474689183
bddc-mace-144-g19-p137-Mutation,0.97,144,-26149.92285418436
bddc-mace-144-g19-p126-Mutation,1.38,144,-26206.201432195103
bddc-mace-144-g19-p127-Mutation,0.545,144,-26093.412209416918
bddc-mace-144-g19-p128-Mutation,1.366,144,-26154.970828297097
bddc-mace-144-g19-p85-Mutation,1.312,144,-26157.287663985746
bddc-mace-144-g19-p88-Mutation,1.428,144,-26197.636022526432
bddc-mace-144-g19-p30-Mutation,1.347,144,-26152.140129861793
bddc-mace-144-g19-p32-Mutation,1.405,144,-26175.910324547185
bddc-mace-144-g19-p34-Mutation,0.483,144,-26100.130418612713
bddc-mace-144-g19-p35-Mutation,1.054,144,-26143.39590235682
bddc-mace-144-g19-p48-Mutation,1.286,144,-26163.641836758656
bddc-mace-144-g19-p49-Mutation,1.294,144,-26169.603360321835
bddc-mace-144-g19-p53-Mutation,1.346,144,-26190.75453259748
bddc-mace-144-g19-p73-Mutation,0.927,144,-26064.854233083475
bddc-mace-144-g19-p75-Mutation,0.99,144,-26154.247325313914
bddc-mace-144-g19-p77-Mutation,1.355,144,-26214.878619588417
bddc-mace-144-g19-p43-Mutation,1.236,144,-26184.24135520832
bddc-mace-144-g19-p44-Mutation,1.169,144,-26188.63220536685
bddc-mace-144-g19-p46-Mutation,1.219,144,-26135.986408077297
bddc-mace-144-g19-p90-Mutation,1.397,144,-26177.823166992406
bddc-mace-144-g19-p92-Mutation,1.222,144,-26163.104387992542
bddc-mace-144-g19-p94-Mutation,1.413,144,-26206.427101779595
bddc-mace-144-g19-p180-Mutation,0.551,144,-26109.69395618305
bddc-mace-144-g19-p182-Mutation,0.809,144,-26152.95401087113
bddc-mace-144-g19-p184-Mutation,0.646,144,-26109.84240754901
bddc-mace-144-g19-p185-Mutation,1.46,144,-26186.924310640476
bddc-mace-144-g19-p122-Mutation,1.434,144,-26179.666226152513
bddc-mace-144-g19-p123-Mutation,1.345,144,-26208.495052540336
bddc-mace-144-g19-p125-Mutation,1.39,144,-26185.17497371099
bddc-mace-144-g19-p163-Mutation,1.204,144,-26164.340763291922
bddc-mace-144-g19-p164-Mutation,1.208,144,-26180.014978741794
bddc-mace-144-g19-p165-Mutation,1.244,144,-26119.10749768324
bddc-mace-144-g19-p167-Mutation,1.074,144,-26139.818018038543
bddc-mace-144-g19-p97-Mutation,1.381,144,-26198.416021835237
bddc-mace-144-g19-p98-Mutation,1.25,144,-26141.341537583106
bddc-mace-144-g19-p100-Mutation,1.362,144,-26180.883652667464
bddc-mace-144-g19-p101-Mutation,0.546,144,-26128.941129483985
bddc-mace-144-g19-p18-Mutation,1.11,144,-26174.416920444568
bddc-mace-144-g19-p19-Mutation,0.669,144,-26111.379309619
bddc-mace-144-g19-p20-Mutation,1.134,144,-26174.88977662004
bddc-mace-144-g19-p23-Mutation,0.453,144,-26137.923782214173
bddc-mace-144-g19-p36-Mutation,1.188,144,-26261.31030697665
bddc-mace-144-g19-p37-Mutation,0.813,144,-26263.4372030513
bddc-mace-144-g19-p38-Mutation,0.544,144,-26099.682029311196
bddc-mace-144-g19-p61-Mutation,0.567,144,-26094.044474366296
bddc-mace-144-g19-p62-Mutation,1.237,144,-26279.842312420624
bddc-mace-144-g19-p63-Mutation,0.54,144,-26104.70316676614
bddc-mace-144-g19-p65-Mutation,1.174,144,-26111.6102088122
bddc-mace-144-g20-p135-Mutation,0.538,144,-26078.578666546287
bddc-mace-144-g20-p22-Mutation,0.889,144,-26150.734960650858
bddc-mace-144-g20-p124-Mutation,0.848,144,-26089.430455370457
bddc-mace-144-g20-p81-Mutation,0.826,144,-26156.058292224676
bddc-mace-144-g20-p55-Mutation,1.0,144,-26170.50726770464
bddc-mace-144-g20-p130-Mutation,1.02,144,-26165.74909652599
bddc-mace-144-g20-p0-Mutation,1.247,144,-26134.83845380565
bddc-mace-144-g20-p39-Mutation,0.52,144,-26053.281851918346
bddc-mace-144-g20-p40-Mutation,0.601,144,-26129.23043589025
bddc-mace-144-g20-p45-Mutation,0.556,144,-26061.810269445876
bddc-mace-144-g20-p47-Mutation,0.944,144,-26140.768463271816
bddc-mace-144-g20-p162-Mutation,1.389,144,-26189.925828280284
bddc-mace-144-g20-p166-Mutation,1.121,144,-26157.625348115416
bddc-mace-144-g20-p60-Mutation,0.472,144,-26060.075320528755
bddc-mace-144-g20-p64-Mutation,1.356,144,-26188.479533599388
bddc-mace-144-g20-p159-Mutation,1.1,144,-26112.18565197953
bddc-mace-144-g20-p160-Mutation,0.51,144,-26131.11386068969
bddc-mace-144-g20-p96-Mutation,0.912,144,-26192.55065314351
bddc-mace-144-g20-p99-Mutation,0.686,144,-26109.083302111485
bddc-mace-144-g20-p141-Mutation,1.128,144,-26153.680800979393
bddc-mace-144-g20-p142-Mutation,0.947,144,-26149.102424560315
bddc-mace-144-g20-p31-Mutation,1.364,144,-26158.733799916805
bddc-mace-144-g20-p33-Mutation,1.457,144,-26210.862525811284
bddc-mace-144-g20-p144-Mutation,0.994,144,-26204.243704170225
bddc-mace-144-g20-p149-Mutation,1.114,144,-26145.680053548105
bddc-mace-144-g20-p186-Mutation,1.374,144,-26165.033625955384
bddc-mace-144-g20-p189-Mutation,0.915,144,-26180.813571403796
bddc-mace-144-g20-p190-Mutation,1.035,144,-26121.00795595336
bddc-mace-144-g20-p26-Mutation,1.131,144,-26124.987276085896
bddc-mace-144-g20-p28-Mutation,1.355,144,-26214.943590313047
bddc-mace-144-g20-p29-Mutation,0.586,144,-26082.826531432933
bddc-mace-144-g20-p51-Mutation,0.598,144,-26202.77820344398
bddc-mace-144-g20-p52-Mutation,0.452,144,-26101.94835003981
bddc-mace-144-g20-p169-Mutation,1.086,144,-26167.484520208858
bddc-mace-144-g20-p172-Mutation,1.43,144,-26178.043096092606
bddc-mace-144-g20-p173-Mutation,1.226,144,-26144.536391698897
bddc-mace-144-g20-p115-Mutation,0.778,144,-26122.37375714312
bddc-mace-144-g20-p118-Mutation,1.313,144,-26167.735598289906
bddc-mace-144-g20-p119-Mutation,0.954,144,-26072.357921552328
bddc-mace-144-g20-p6-Mutation,1.467,144,-26182.55280797511
bddc-mace-144-g20-p7-Mutation,0.883,144,-26132.469121254446
bddc-mace-144-g20-p8-Mutation,0.371,144,-26116.886877612582
bddc-mace-144-g20-p9-Mutation,0.619,144,-26084.07301095851
bddc-mace-144-g20-p103-Mutation,1.258,144,-26158.9864732824
bddc-mace-144-g20-p105-Mutation,1.217,144,-26157.271450024447
bddc-mace-144-g20-p106-Mutation,1.049,144,-26145.050885616034
bddc-mace-144-g20-p72-Mutation,1.357,144,-26199.253362254578
bddc-mace-144-g20-p74-Mutation,1.296,144,-26142.626796866352
bddc-mace-144-g20-p76-Mutation,1.464,144,-26164.641874327597
bddc-mace-144-g20-p151-Mutation,1.346,144,-26190.79769591273
bddc-mace-144-g20-p153-Mutation,0.654,144,-26157.935015643092
bddc-mace-144-g20-p155-Mutation,1.457,144,-26214.264816425122
bddc-mace-144-g20-p84-Mutation,0.415,144,-26092.375894370758
bddc-mace-144-g20-p87-Mutation,1.483,144,-26172.97023665331
bddc-mace-144-g20-p89-Mutation,1.217,144,-26169.9693540991
bddc-mace-144-g20-p174-Mutation,1.43,144,-26178.016157050122
bddc-mace-144-g20-p176-Mutation,1.371,144,-26189.442764220847
bddc-mace-144-g20-p179-Mutation,1.26,144,-26188.016701239092
bddc-mace-144-g20-p66-Mutation,1.197,144,-26243.418768351297
bddc-mace-144-g20-p67-Mutation,1.34,144,-26180.204424667812
bddc-mace-144-g20-p68-Mutation,0.745,144,-26156.48445539654
bddc-mace-144-g20-p70-Mutation,0.603,144,-26085.46193315677
bddc-mace-144-g20-p71-Mutation,0.505,144,-26091.33853589137
bddc-mace-144-g20-p12-Mutation,1.389,144,-26190.347515967016
bddc-mace-144-g20-p13-Mutation,0.858,144,-26108.099931706787
bddc-mace-144-g20-p14-Mutation,1.041,144,-26127.238941889456
bddc-mace-144-g20-p15-Mutation,0.957,144,-26153.187218945677
bddc-mace-144-g20-p17-Mutation,0.995,144,-26256.74405478114
bddc-mace-144-g20-p108-Mutation,0.566,144,-26098.687366514932
bddc-mace-144-g20-p109-Mutation,1.326,144,-26168.406309232345
bddc-mace-144-g20-p112-Mutation,0.597,144,-26202.238153054022
bddc-mace-144-g20-p113-Mutation,0.716,144,-26149.81665730069
bddc-mace-144-g21-p69-Mutation,1.237,144,-26123.513115229067
bddc-mace-144-g21-p171-Mutation,0.928,144,-26140.81916729137
bddc-mace-144-g21-p111-Mutation,0.686,144,-26108.484350545034
bddc-mace-144-g21-p177-Mutation,0.973,144,-26123.119333423394
bddc-mace-144-g21-p178-Mutation,0.588,144,-26144.322781495033
bddc-mace-144-g21-p10-Mutation,0.322,144,-26104.58415284119
bddc-mace-144-g21-p11-Mutation,1.184,144,-26122.274810430725
bddc-mace-144-g21-p102-Mutation,0.487,144,-26086.123786468892
bddc-mace-144-g21-p107-Mutation,1.256,144,-26165.644021235537
bddc-mace-144-g21-p164-Mutation,0.879,144,-26066.27275755246
bddc-mace-144-g21-p165-Mutation,1.313,144,-26167.391115170856
bddc-mace-144-g21-p37-Mutation,1.114,144,-26138.247420822474
bddc-mace-144-g21-p38-Mutation,1.481,144,-26172.395804649987
bddc-mace-144-g21-p129-Mutation,1.108,144,-26148.63775060207
bddc-mace-144-g21-p131-Mutation,0.91,144,-26096.768756500864
bddc-mace-144-g21-p83-Mutation,1.35,144,-26164.59902024623
bddc-mace-144-g21-p19-Mutation,1.213,144,-26166.948385485197
bddc-mace-144-g21-p20-Mutation,1.356,144,-26167.357324571753
bddc-mace-144-g21-p121-Mutation,0.785,144,-26106.305363813794
bddc-mace-144-g21-p122-Mutation,0.996,144,-26188.399247791895
bddc-mace-144-g21-p123-Mutation,0.377,144,-26053.94952342222
bddc-mace-144-g21-p114-Mutation,0.791,144,-26146.75699313126
bddc-mace-144-g21-p116-Mutation,0.838,144,-26110.03463975146
bddc-mace-144-g21-p117-Mutation,1.24,144,-26164.8717484569
bddc-mace-144-g21-p61-Mutation,1.376,144,-26178.108967689725
bddc-mace-144-g21-p62-Mutation,0.735,144,-26051.03570511966
bddc-mace-144-g21-p65-Mutation,0.785,144,-26107.438645338243
bddc-mace-144-g21-p24-Mutation,1.303,144,-26168.234845095558
bddc-mace-144-g21-p25-Mutation,1.435,144,-26184.207280768474
bddc-mace-144-g21-p27-Mutation,1.165,144,-26165.19843651153
bddc-mace-144-g21-p42-Mutation,0.993,144,-26167.924617591714
bddc-mace-144-g21-p44-Mutation,1.12,144,-26138.610219414946
bddc-mace-144-g21-p46-Mutation,1.101,144,-26139.527577084547
bddc-mace-144-g21-p156-Mutation,0.839,144,-26123.36597083635
bddc-mace-144-g21-p158-Mutation,1.009,144,-26133.807362924854
bddc-mace-144-g21-p161-Mutation,1.43,144,-26176.67619487323
bddc-mace-144-g21-p98-Mutation,0.941,144,-26168.326460570483
bddc-mace-144-g21-p100-Mutation,1.233,144,-26161.804406738633
bddc-mace-144-g21-p101-Mutation,0.991,144,-26155.254327101073
bddc-mace-144-g21-p146-Mutation,0.611,144,-26117.156913849558
bddc-mace-144-g21-p147-Mutation,0.675,144,-26137.42191162961
bddc-mace-144-g21-p148-Mutation,0.622,144,-26105.55571370981
bddc-mace-144-g21-p30-Mutation,1.118,144,-26184.52803577396
bddc-mace-144-g21-p32-Mutation,0.955,144,-26176.602027209272
bddc-mace-144-g21-p34-Mutation,0.476,144,-26094.13571924511
bddc-mace-144-g21-p35-Mutation,0.562,144,-26101.845941085834
bddc-mace-144-g21-p54-Mutation,0.531,144,-26105.38077082346
bddc-mace-144-g21-p56-Mutation,0.557,144,-26179.31708034596
bddc-mace-144-g21-p57-Mutation,1.233,144,-26114.059207837305
bddc-mace-144-g21-p73-Mutation,1.276,144,-26161.769492132607
bddc-mace-144-g21-p75-Mutation,1.313,144,-26160.38282129664
bddc-mace-144-g21-p77-Mutation,0.943,144,-26161.937467111115
bddc-mace-144-g21-p152-Mutation,0.522,144,-26069.927726678165
bddc-mace-144-g21-p154-Mutation,0.791,144,-26167.921000311915
bddc-mace-144-g21-p182-Mutation,0.954,144,-26126.505646319292
bddc-mace-144-g21-p183-Mutation,1.328,144,-26175.33348864773
bddc-mace-144-g21-p185-Mutation,0.896,144,-26118.894319549323
bddc-mace-144-g21-p85-Mutation,1.225,144,-26201.40177939101
bddc-mace-144-g21-p86-Mutation,1.174,144,-26202.667279111905
bddc-mace-144-g21-p88-Mutation,0.566,144,-26102.66348832173
bddc-mace-144-g21-p48-Mutation,1.296,144,-26195.51902169941
bddc-mace-144-g21-p49-Mutation,0.487,144,-26166.19941744321
bddc-mace-144-g21-p50-Mutation,0.691,144,-26076.527274602107
bddc-mace-144-g21-p90-Mutation,0.426,144,-26146.405332687627
bddc-mace-144-g21-p93-Mutation,0.461,144,-26092.350109122413
bddc-mace-144-g21-p94-Mutation,1.274,144,-26157.94594313823
bddc-mace-144-g21-p95-Mutation,0.983,144,-26160.669664963745
bddc-mace-144-g21-p138-Mutation,1.335,144,-26193.858959714456
bddc-mace-144-g21-p139-Mutation,0.756,144,-26092.978102952628
bddc-mace-144-g21-p140-Mutation,1.276,144,-26270.608108895747
bddc-mace-144-g21-p132-Mutation,0.398,144,-26115.050536166033
bddc-mace-144-g21-p133-Mutation,0.612,144,-26117.3951180181
bddc-mace-144-g21-p134-Mutation,1.328,144,-26197.315567930054
bddc-mace-144-g21-p136-Mutation,1.415,144,-26195.171310608886
bddc-mace-144-g21-p137-Mutation,1.251,144,-26177.332332235954
bddc-mace-144-g21-p1-Mutation,0.495,144,-26082.077180521585
bddc-mace-144-g21-p2-Mutation,1.284,144,-26158.9779032386
bddc-mace-144-g21-p4-Mutation,1.361,144,-26181.319634896925
bddc-mace-144-g21-p5-Mutation,0.368,144,-26150.290034929913
bddc-mace-144-g22-p33-Mutation,1.377,144,-26177.58248592701
bddc-mace-144-g22-p115-Mutation,0.45,144,-26068.452423083032
bddc-mace-144-g22-p135-Mutation,1.457,144,-26211.570751481173
bddc-mace-144-g22-p45-Mutation,0.774,144,-26114.43193811327
bddc-mace-144-g22-p55-Mutation,0.989,144,-26167.879420863883
bddc-mace-144-g22-p174-Mutation,1.278,144,-26160.351693566394
bddc-mace-144-g22-p179-Mutation,0.745,144,-26088.026504303587
bddc-mace-144-g22-p97-Mutation,0.402,144,-26095.080385625
bddc-mace-144-g22-p99-Mutation,1.087,144,-26180.189832374406
bddc-mace-144-g22-p72-Mutation,1.338,144,-26146.450087478737
bddc-mace-144-g22-p76-Mutation,0.839,144,-26095.481784648786
bddc-mace-144-g22-p26-Mutation,0.912,144,-26137.951579043587
bddc-mace-144-g22-p29-Mutation,1.35,144,-26190.061248115806
bddc-mace-144-g22-p40-Mutation,1.203,144,-26146.575273930095
bddc-mace-144-g22-p41-Mutation,0.59,144,-26091.187863006107
bddc-mace-144-g22-p142-Mutation,1.359,144,-26137.725972515032
bddc-mace-144-g22-p143-Mutation,1.034,144,-26147.91767011573
bddc-mace-144-g22-p127-Mutation,0.625,144,-26104.261655710692
bddc-mace-144-g22-p162-Mutation,1.32,144,-26155.148382241077
bddc-mace-144-g22-p166-Mutation,0.612,144,-26116.385701601343
bddc-mace-144-g22-p91-Mutation,0.96,144,-26187.26761495305
bddc-mace-144-g22-p92-Mutation,1.371,144,-26207.588328494654
bddc-mace-144-g22-p18-Mutation,0.938,144,-26161.163180424053
bddc-mace-144-g22-p21-Mutation,1.082,144,-26147.766446743113
bddc-mace-144-g22-p180-Mutation,1.274,144,-26155.42715176741
bddc-mace-144-g22-p184-Mutation,1.203,144,-26164.23316444722
bddc-mace-144-g22-p151-Mutation,1.273,144,-26210.44667807023
bddc-mace-144-g22-p153-Mutation,0.601,144,-26129.202709149486
bddc-mace-144-g22-p3-Mutation,0.814,144,-26264.27877997596
bddc-mace-144-g22-p187-Mutation,0.962,144,-26139.665983615625
bddc-mace-144-g22-p189-Mutation,1.407,144,-26183.660764048906
bddc-mace-144-g22-p190-Mutation,1.126,144,-26142.759337734973
bddc-mace-144-g22-p191-Mutation,1.457,144,-26212.239690606097
bddc-mace-144-g22-p78-Mutation,1.265,144,-26177.619749167054
bddc-mace-144-g22-p79-Mutation,0.435,144,-26092.576647722493
bddc-mace-144-g22-p80-Mutation,1.211,144,-26193.806044690326
bddc-mace-144-g22-p82-Mutation,1.464,144,-26164.593895007594
bddc-mace-144-g22-p51-Mutation,0.975,144,-26174.510655419945
bddc-mace-144-g22-p52-Mutation,0.793,144,-26169.49629569916
bddc-mace-144-g22-p53-Mutation,1.339,144,-26145.927005572234
bddc-mace-144-g22-p120-Mutation,0.407,144,-26188.595072336382
bddc-mace-144-g22-p124-Mutation,1.081,144,-26139.919403453998
bddc-mace-144-g22-p125-Mutation,0.96,144,-26187.089399287164
bddc-mace-144-g22-p170-Mutation,1.24,144,-26174.597485952676
bddc-mace-144-g22-p172-Mutation,0.761,144,-26119.85358829515
bddc-mace-144-g22-p60-Mutation,0.488,144,-26166.994319680005
bddc-mace-144-g22-p63-Mutation,1.391,144,-26190.638493504724
bddc-mace-144-g22-p13-Mutation,1.395,144,-26167.880686090375
bddc-mace-144-g22-p14-Mutation,1.284,144,-26155.016138160907
bddc-mace-144-g22-p16-Mutation,1.24,144,-26174.644717985637
bddc-mace-144-g22-p17-Mutation,0.537,144,-26095.163409668523
bddc-mace-144-g22-p6-Mutation,1.366,144,-26179.369628265897
bddc-mace-144-g22-p8-Mutation,0.598,144,-26202.772556493488
bddc-mace-144-g22-p9-Mutation,0.807,144,-26110.236949391514
bddc-mace-144-g22-p66-Mutation,0.965,144,-26196.310627192735
bddc-mace-144-g22-p67-Mutation,1.43,144,-26178.582636128223
bddc-mace-144-g22-p68-Mutation,1.188,144,-26261.170258597765
bddc-mace-144-g22-p70-Mutation,0.829,144,-26129.482571684384
bddc-mace-144-g22-p71-Mutation,0.771,144,-26083.84763910352
bddc-mace-144-g22-p108-Mutation,1.266,144,-26157.20044176616
bddc-mace-144-g22-p109-Mutation,1.201,144,-26176.173414477584
bddc-mace-144-g22-p110-Mutation,1.399,144,-26205.348971252373
bddc-mace-144-g22-p112-Mutation,1.299,144,-26169.036546526164
bddc-mace-144-g22-p113-Mutation,0.611,144,-26133.083617414588
bddc-mace-144-g22-p145-Mutation,1.194,144,-26212.12700522016
bddc-mace-144-g22-p149-Mutation,1.273,144,-26147.419336841394
bddc-mace-144-g23-p181-Mutation,0.753,144,-26113.74108310977
bddc-mace-144-g23-p111-Mutation,0.707,144,-26095.739269730722
bddc-mace-144-g23-p123-Mutation,0.642,144,-26121.777650905737
bddc-mace-144-g23-p15-Mutation,1.224,144,-26126.87588638062
bddc-mace-144-g23-p48-Mutation,1.403,144,-26159.127429938442
bddc-mace-144-g23-p28-Mutation,1.031,144,-26116.283503628372
bddc-mace-144-g23-p61-Mutation,0.912,144,-26139.721004542094
bddc-mace-144-g23-p62-Mutation,0.504,144,-26082.015571551987
bddc-mace-144-g23-p150-Mutation,1.019,144,-26124.08050757887
bddc-mace-144-g23-p152-Mutation,1.336,144,-26156.521553362698
bddc-mace-144-g23-p81-Mutation,1.081,144,-26152.445697175943
bddc-mace-144-g23-p83-Mutation,0.939,144,-26180.899639365747
bddc-mace-144-g23-p114-Mutation,1.392,144,-26183.403400703388
bddc-mace-144-g23-p117-Mutation,1.357,144,-26148.99542640931
bddc-mace-144-g23-p119-Mutation,0.948,144,-26120.03221859405
bddc-mace-144-g23-p57-Mutation,0.794,144,-26200.79866689305
bddc-mace-144-g23-p58-Mutation,1.237,144,-26145.829393344644
bddc-mace-144-g23-p59-Mutation,0.802,144,-26170.590568435175
bddc-mace-144-g23-p96-Mutation,0.601,144,-26129.304153979818
bddc-mace-144-g23-p98-Mutation,1.429,144,-26161.701776992206
bddc-mace-144-g23-p100-Mutation,1.161,144,-26125.261764643557
bddc-mace-144-g23-p36-Mutation,1.058,144,-26130.251097166944
bddc-mace-144-g23-p38-Mutation,0.902,144,-26163.981405063456
bddc-mace-144-g23-p39-Mutation,0.495,144,-26081.826712572063
bddc-mace-144-g23-p163-Mutation,0.7,144,-26079.585250574215
bddc-mace-144-g23-p165-Mutation,0.733,144,-26050.877337172205
bddc-mace-144-g23-p167-Mutation,0.667,144,-26139.07050957483
bddc-mace-144-g23-p126-Mutation,1.134,144,-26142.948761116942
bddc-mace-144-g23-p128-Mutation,0.591,144,-26133.007162713635
bddc-mace-144-g23-p129-Mutation,1.386,144,-26227.039152162117
bddc-mace-144-g23-p1-Mutation,1.025,144,-26156.84616885895
bddc-mace-144-g23-p4-Mutation,0.514,144,-26068.2223379618
bddc-mace-144-g23-p5-Mutation,0.937,144,-26178.306981476613
bddc-mace-144-g23-p73-Mutation,0.904,144,-26153.643912384487
bddc-mace-144-g23-p75-Mutation,0.522,144,-26064.866311027996
bddc-mace-144-g23-p77-Mutation,1.127,144,-26125.582544082798
bddc-mace-144-g23-p42-Mutation,0.579,144,-26117.573423500024
bddc-mace-144-g23-p43-Mutation,0.673,144,-26044.61021886001
bddc-mace-144-g23-p44-Mutation,0.869,144,-26123.47338481856
bddc-mace-144-g23-p46-Mutation,0.902,144,-26162.890224819977
bddc-mace-144-g23-p132-Mutation,0.8,144,-26109.668323376183
bddc-mace-144-g23-p134-Mutation,0.508,144,-26095.257566643097
bddc-mace-144-g23-p136-Mutation,1.4,144,-26174.47392852507
bddc-mace-144-g23-p137-Mutation,1.148,144,-26144.97829389985
bddc-mace-144-g23-p19-Mutation,1.046,144,-26241.671154188163
bddc-mace-144-g23-p20-Mutation,1.39,144,-26193.976022899475
bddc-mace-144-g23-p23-Mutation,1.313,144,-26135.45118976226
bddc-mace-144-g23-p140-Mutation,0.416,144,-26053.91837011791
bddc-mace-144-g23-p141-Mutation,0.814,144,-26263.614785246467
bddc-mace-144-g23-p7-Mutation,0.879,144,-26131.597169766756
bddc-mace-144-g23-p10-Mutation,1.217,144,-26170.297148654972
bddc-mace-144-g23-p11-Mutation,1.136,144,-26175.103891816016
bddc-mace-144-g23-p168-Mutation,0.969,144,-26172.00574662377
bddc-mace-144-g23-p169-Mutation,1.234,144,-26160.73028200615
bddc-mace-144-g23-p171-Mutation,1.176,144,-26192.525624509522
bddc-mace-144-g23-p173-Mutation,1.204,144,-26164.43495376939
bddc-mace-144-g23-p157-Mutation,1.168,144,-26161.388665822073
bddc-mace-144-g23-p158-Mutation,1.24,144,-26174.588885722264
bddc-mace-144-g23-p159-Mutation,1.296,144,-26142.66885871867
bddc-mace-144-g23-p161-Mutation,1.269,144,-26157.034685720348
bddc-mace-144-g23-p94-Mutation,1.195,144,-26212.015308136895
bddc-mace-144-g23-p95-Mutation,1.2,144,-26180.550734888053
bddc-mace-144-g23-p84-Mutation,1.116,144,-26170.21741269388
bddc-mace-144-g23-p85-Mutation,0.619,144,-26068.145284356127
bddc-mace-144-g23-p86-Mutation,0.957,144,-26141.265401020744
bddc-mace-144-g23-p87-Mutation,1.433,144,-26164.375385081916
bddc-mace-144-g23-p88-Mutation,1.428,144,-26177.696011287408
bddc-mace-144-g23-p89-Mutation,1.024,144,-26141.51102369685
bddc-mace-144-g23-p144-Mutation,1.281,144,-26189.778407176127
bddc-mace-144-g23-p146-Mutation,1.258,144,-26175.817625069274
bddc-mace-144-g23-p147-Mutation,0.806,144,-26177.915657741123
