id,Density_g_cm3,Space_group,Energy_kJ_mol
ebdc-mace-5-g2-p61-Mutation,1.405,5,-24566.377038882325
ebdc-mace-5-g2-p62-Mutation,1.548,5,-24664.216646906138
ebdc-mace-5-g2-p63-Mutation,1.347,5,-24671.612842180584
ebdc-mace-5-g2-p64-Mutation,1.346,5,-24639.99271733607
ebdc-mace-5-g2-p65-Mutation,1.098,5,-24588.755439495828
ebdc-mace-5-g2-p6-Mutation,1.451,5,-24696.192967505947
ebdc-mace-5-g2-p7-Mutation,1.016,5,-24589.38283929239
ebdc-mace-5-g2-p8-Mutation,1.337,5,-24629.70239296312
ebdc-mace-5-g2-p11-Mutation,1.347,5,-24540.7933028282
ebdc-mace-5-g2-p144-Mutation,1.164,5,-24590.80301482259
ebdc-mace-5-g2-p145-Random,1.34,5,-24598.07020015642
ebdc-mace-5-g2-p146-Mutation,1.575,5,-24608.55460496755
ebdc-mace-5-g2-p147-Random,1.015,5,-24643.898034157108
ebdc-mace-5-g2-p138-Mutation,1.485,5,-24685.27136788145
ebdc-mace-5-g2-p139-Mutation,1.179,5,-24550.284583840512
ebdc-mace-5-g2-p140-Mutation,0.988,5,-24719.2176255265
ebdc-mace-5-g2-p141-Mutation,1.437,5,-24632.18381234538
ebdc-mace-5-g2-p142-Mutation,1.156,5,-24639.090540652098
ebdc-mace-5-g2-p143-Random,1.397,5,-24674.572199262435
ebdc-mace-5-g2-p30-Mutation,1.331,5,-24623.914559534387
ebdc-mace-5-g2-p31-Mutation,1.321,5,-24637.38820741754
ebdc-mace-5-g2-p32-Mutation,0.887,5,-24631.644216415367
ebdc-mace-5-g2-p33-Mutation,1.428,5,-24632.448684758754
ebdc-mace-5-g2-p35-Random,1.393,5,-24664.51244185891
ebdc-mace-5-g2-p114-Random,1.426,5,-24625.139867001017
ebdc-mace-5-g2-p115-Random,0.779,5,-24599.673535723625
ebdc-mace-5-g2-p116-Random,1.358,5,-24629.66330536506
ebdc-mace-5-g2-p117-Mutation,1.466,5,-24676.47998595121
ebdc-mace-5-g2-p118-Mutation,0.937,5,-24656.65338747331
ebdc-mace-5-g2-p18-Mutation,1.441,5,-24639.832295961976
ebdc-mace-5-g2-p19-Random,0.402,5,-24607.18124435184
ebdc-mace-5-g2-p20-Mutation,1.351,5,-24692.363909958443
ebdc-mace-5-g2-p22-Mutation,1.386,5,-24633.302770456005
ebdc-mace-5-g2-p23-Random,0.952,5,-24612.660883273387
ebdc-mace-5-g2-p162-Mutation,1.421,5,-24726.823194371183
ebdc-mace-5-g2-p163-Mutation,0.808,5,-24602.29134321003
ebdc-mace-5-g2-p165-Mutation,1.394,5,-24615.697929643367
ebdc-mace-5-g2-p166-Random,1.377,5,-24704.612979028192
ebdc-mace-5-g2-p167-Mutation,0.369,5,-24483.820798840556
ebdc-mace-5-g2-p174-Mutation,1.343,5,-24687.718809816895
ebdc-mace-5-g2-p175-Mutation,1.567,5,-24644.262657943727
ebdc-mace-5-g2-p176-Random,0.65,5,-24563.54471171607
ebdc-mace-5-g2-p177-Random,1.226,5,-24619.208885427168
ebdc-mace-5-g2-p179-Mutation,1.406,5,-24642.362052523862
ebdc-mace-5-g2-p78-Mutation,1.474,5,-24659.49434892311
ebdc-mace-5-g2-p81-Random,1.346,5,-24641.175915785938
ebdc-mace-5-g2-p82-Mutation,1.306,5,-24559.35712357704
ebdc-mace-5-g2-p83-Mutation,1.418,5,-24644.63080596427
ebdc-mace-5-g2-p150-Mutation,1.34,5,-24619.418310260837
ebdc-mace-5-g2-p151-Mutation,0.978,5,-24558.89682719967
ebdc-mace-5-g2-p152-Mutation,1.436,5,-24696.92228232132
ebdc-mace-5-g2-p153-Random,1.001,5,-24588.82313972675
ebdc-mace-5-g2-p155-Random,1.414,5,-24648.82488665396
ebdc-mace-5-g2-p72-Random,0.473,5,-24507.319797192074
ebdc-mace-5-g2-p73-Mutation,1.424,5,-24670.273456817486
ebdc-mace-5-g2-p74-Mutation,0.936,5,-24663.599882781604
ebdc-mace-5-g2-p75-Mutation,1.345,5,-24688.328205748556
ebdc-mace-5-g2-p76-Mutation,1.334,5,-24623.958934836868
ebdc-mace-5-g2-p77-Random,0.703,5,-24603.559678840847
ebdc-mace-5-g2-p156-Mutation,0.581,5,-24541.409714735237
ebdc-mace-5-g2-p157-Mutation,1.42,5,-24623.22525040514
ebdc-mace-5-g2-p158-Mutation,1.004,5,-24590.525221980388
ebdc-mace-5-g2-p159-Mutation,1.409,5,-24650.51924622152
ebdc-mace-5-g2-p160-Mutation,1.449,5,-24672.00439582523
ebdc-mace-5-g2-p161-Random,1.016,5,-24618.326931547283
ebdc-mace-5-g3-p153-Random,1.037,5,-24584.487645150242
ebdc-mace-5-g3-p84-Mutation,1.222,5,-24572.188793900983
ebdc-mace-5-g3-p85-Mutation,1.524,5,-24609.471546560224
ebdc-mace-5-g3-p86-Mutation,1.43,5,-24632.85192015043
ebdc-mace-5-g3-p12-Mutation,0.942,5,-24568.830940517008
ebdc-mace-5-g3-p14-Mutation,1.356,5,-24641.551735894147
ebdc-mace-5-g3-p15-Mutation,1.377,5,-24635.941173829222
ebdc-mace-5-g3-p17-Mutation,1.472,5,-24640.556845487812
ebdc-mace-5-g3-p138-Mutation,1.355,5,-24569.28846515686
ebdc-mace-5-g3-p140-Mutation,1.476,5,-24637.532798861626
ebdc-mace-5-g3-p142-Mutation,1.145,5,-24649.81154199444
ebdc-mace-5-g3-p143-Mutation,1.33,5,-24629.378080092996
ebdc-mace-5-g3-p72-Random,1.248,5,-24587.881961291685
ebdc-mace-5-g3-p76-Mutation,1.347,5,-24623.772963166473
ebdc-mace-5-g3-p77-Mutation,1.488,5,-24657.581270868246
ebdc-mace-5-g3-p145-Mutation,1.387,5,-24607.660793553805
ebdc-mace-5-g3-p146-Mutation,1.479,5,-24632.26665373162
ebdc-mace-5-g3-p147-Mutation,1.547,5,-24643.621219191577
ebdc-mace-5-g3-p148-Mutation,1.494,5,-24605.612923008062
ebdc-mace-5-g3-p108-Mutation,0.963,5,-24584.835254742564
ebdc-mace-5-g3-p109-Mutation,0.863,5,-24606.508479160508
ebdc-mace-5-g3-p112-Mutation,1.442,5,-24614.840463871587
ebdc-mace-5-g3-p175-Mutation,1.429,5,-24614.203643927256
ebdc-mace-5-g3-p176-Random,1.565,5,-24633.56857937997
ebdc-mace-5-g3-p179-Mutation,1.084,5,-24622.571713965885
ebdc-mace-5-g3-p162-Mutation,1.16,5,-24589.57699161182
ebdc-mace-5-g3-p164-Mutation,1.28,5,-24636.117505795555
ebdc-mace-5-g3-p166-Mutation,1.42,5,-24593.700580743785
ebdc-mace-5-g3-p167-Mutation,1.51,5,-24647.20411962769
ebdc-mace-5-g3-p90-Mutation,1.426,5,-24599.849877991714
ebdc-mace-5-g3-p92-Mutation,1.43,5,-24619.151316137
ebdc-mace-5-g3-p93-Mutation,1.274,5,-24575.944676585466
ebdc-mace-5-g3-p94-Mutation,1.179,5,-24610.009443517167
ebdc-mace-5-g3-p95-Random,1.134,5,-24583.251040628147
ebdc-mace-5-g3-p121-Mutation,1.21,5,-24614.001183280277
ebdc-mace-5-g3-p122-Mutation,1.224,5,-24572.74692346064
ebdc-mace-5-g3-p123-Mutation,0.946,5,-24566.778484163588
ebdc-mace-5-g3-p125-Mutation,1.282,5,-24669.812993132728
ebdc-mace-5-g3-p55-Mutation,1.124,5,-24627.61203967087
ebdc-mace-5-g3-p56-Mutation,0.803,5,-24540.825527786532
ebdc-mace-5-g3-p57-Random,1.398,5,-24606.872471259547
ebdc-mace-5-g3-p132-Mutation,1.259,5,-24581.11589006547
ebdc-mace-5-g3-p134-Mutation,1.375,5,-24626.606451754997
ebdc-mace-5-g3-p136-Mutation,1.452,5,-24669.38194700657
ebdc-mace-5-g3-p37-Random,1.186,5,-24652.629853046255
ebdc-mace-5-g3-p38-Mutation,1.461,5,-24657.08116811682
ebdc-mace-5-g3-p41-Mutation,1.409,5,-24620.503609578584
ebdc-mace-5-g3-p68-Mutation,1.227,5,-24620.123237531734
ebdc-mace-5-g3-p69-Mutation,1.138,5,-24616.790342735992
ebdc-mace-5-g3-p70-Mutation,1.412,5,-24639.77464488856
ebdc-mace-5-g3-p96-Mutation,0.942,5,-24723.56196530118
ebdc-mace-5-g3-p97-Mutation,1.032,5,-24610.738194032892
ebdc-mace-5-g3-p98-Mutation,1.353,5,-24628.937069836968
ebdc-mace-5-g3-p101-Mutation,1.37,5,-24640.271830599824
ebdc-mace-5-g3-p156-Mutation,1.428,5,-24561.01730240896
ebdc-mace-5-g3-p157-Mutation,1.387,5,-24690.9275472086
ebdc-mace-5-g3-p158-Mutation,0.959,5,-24581.65118928068
ebdc-mace-5-g3-p159-Mutation,1.401,5,-24645.609918036476
ebdc-mace-5-g3-p160-Mutation,1.312,5,-24623.998444667854
ebdc-mace-5-g3-p189-Mutation,1.355,5,-24636.91661856064
ebdc-mace-5-g3-p191-Mutation,1.039,5,-24562.05704633776
ebdc-mace-5-g3-p18-Mutation,0.959,5,-24620.801612202235
ebdc-mace-5-g3-p19-Mutation,1.333,5,-24617.15719095458
ebdc-mace-5-g3-p21-Mutation,1.434,5,-24621.467342791886
ebdc-mace-5-g3-p23-Mutation,1.05,5,-24585.541012794136
ebdc-mace-5-g3-p78-Mutation,1.359,5,-24628.088473876254
ebdc-mace-5-g3-p79-Mutation,1.05,5,-24586.860324700774
ebdc-mace-5-g3-p80-Mutation,1.276,5,-24613.426393755333
ebdc-mace-5-g3-p83-Mutation,1.356,5,-24641.464457685317
ebdc-mace-5-g3-p60-Mutation,1.433,5,-24605.32524075051
ebdc-mace-5-g3-p61-Mutation,1.368,5,-24593.22178624843
ebdc-mace-5-g3-p62-Mutation,1.208,5,-24635.763747508652
ebdc-mace-5-g3-p64-Mutation,1.105,5,-24538.314724944936
ebdc-mace-5-g3-p65-Mutation,1.028,5,-24577.084279243234
ebdc-mace-5-g3-p114-Mutation,1.42,5,-24657.58476573651
ebdc-mace-5-g3-p115-Mutation,1.136,5,-24666.619709548184
ebdc-mace-5-g3-p118-Mutation,1.29,5,-24607.085257137303
ebdc-mace-5-g3-p119-Mutation,0.933,5,-24582.952614814072
ebdc-mace-5-g3-p7-Mutation,0.847,5,-24542.0564073062
ebdc-mace-5-g3-p8-Mutation,1.316,5,-24528.792942043117
ebdc-mace-5-g3-p9-Mutation,0.646,5,-24491.9578675445
ebdc-mace-5-g3-p10-Mutation,1.277,5,-24587.33946290821
ebdc-mace-5-g3-p11-Mutation,0.949,5,-24554.494660117136
ebdc-mace-5-g3-p24-Mutation,1.435,5,-24691.929157689152
ebdc-mace-5-g3-p25-Mutation,0.91,5,-24605.60227941744
ebdc-mace-5-g3-p26-Mutation,1.46,5,-24599.671545742513
ebdc-mace-5-g3-p27-Mutation,1.181,5,-24571.408298864095
ebdc-mace-5-g3-p29-Mutation,1.255,5,-24601.369718330236
ebdc-mace-5-g3-p102-Mutation,1.18,5,-24569.574695264902
ebdc-mace-5-g3-p103-Mutation,1.098,5,-24643.092455400754
ebdc-mace-5-g3-p104-Mutation,1.421,5,-24600.536611419808
ebdc-mace-5-g3-p105-Mutation,1.495,5,-24637.053525822932
ebdc-mace-5-g3-p106-Mutation,1.301,5,-24619.45041547165
ebdc-mace-5-g3-p107-Random,0.965,5,-24566.09165319117
ebdc-mace-5-g3-p126-Mutation,1.384,5,-24651.937665823847
ebdc-mace-5-g3-p127-Mutation,1.584,5,-24649.87994698367
ebdc-mace-5-g3-p128-Mutation,1.405,5,-24660.434996064192
ebdc-mace-5-g3-p129-Mutation,1.359,5,-24665.259507434825
ebdc-mace-5-g3-p130-Mutation,1.141,5,-24570.762923914033
ebdc-mace-5-g3-p131-Mutation,1.282,5,-24593.781907552962
ebdc-mace-5-g3-p169-Mutation,1.243,5,-24678.366245730722
ebdc-mace-5-g3-p170-Mutation,1.402,5,-24630.50237973179
ebdc-mace-5-g3-p172-Mutation,1.288,5,-24582.275482551406
ebdc-mace-5-g3-p173-Mutation,1.34,5,-24690.913165406335
ebdc-mace-5-g3-p43-Mutation,1.29,5,-24595.038662360756
ebdc-mace-5-g3-p44-Mutation,1.221,5,-24653.65908493542
ebdc-mace-5-g3-p45-Mutation,0.795,5,-24544.09212774779
ebdc-mace-5-g3-p46-Mutation,1.15,5,-24544.352367986165
ebdc-mace-5-g3-p47-Mutation,1.281,5,-24636.06847192616
ebdc-mace-5-g3-p48-Mutation,0.94,5,-24664.85697191931
ebdc-mace-5-g3-p51-Mutation,1.489,5,-24680.113011285925
ebdc-mace-5-g3-p52-Mutation,1.365,5,-24604.855314268483
ebdc-mace-5-g3-p53-Mutation,1.414,5,-24649.281910361853
ebdc-mace-5-g3-p0-Mutation,1.196,5,-24612.942947472387
ebdc-mace-5-g3-p1-Mutation,1.219,5,-24588.91845607594
ebdc-mace-5-g3-p2-Mutation,1.024,5,-24587.55968391655
ebdc-mace-5-g3-p3-Mutation,1.098,5,-24599.00672311562
ebdc-mace-5-g3-p4-Mutation,1.307,5,-24609.98748848488
ebdc-mace-5-g3-p5-Mutation,1.294,5,-24662.13401545274
ebdc-mace-5-g3-p180-Mutation,1.367,5,-24647.04331487141
ebdc-mace-5-g3-p181-Mutation,0.894,5,-24725.097014839164
ebdc-mace-5-g3-p182-Mutation,1.476,5,-24600.71371113965
ebdc-mace-5-g3-p183-Mutation,1.244,5,-24612.39858741174
ebdc-mace-5-g3-p184-Mutation,0.942,5,-24723.857689546156
ebdc-mace-5-g3-p185-Mutation,1.347,5,-24638.47917706144
ebdc-mace-5-g3-p31-Mutation,1.32,5,-24636.84764592969
ebdc-mace-5-g3-p32-Mutation,0.936,5,-24657.115088930856
ebdc-mace-5-g3-p33-Mutation,1.52,5,-24633.691691293894
ebdc-mace-5-g3-p34-Mutation,1.334,5,-24643.441469489902
ebdc-mace-5-g3-p35-Mutation,1.273,5,-24591.201309992615
ebdc-mace-5-g4-p163-Mutation,1.345,5,-24641.820495134813
ebdc-mace-5-g4-p166-Mutation,1.045,5,-24561.865344679703
ebdc-mace-5-g4-p30-Mutation,1.322,5,-24608.61064558038
ebdc-mace-5-g4-p31-Mutation,1.135,5,-24651.981780550617
ebdc-mace-5-g4-p174-Mutation,1.404,5,-24647.263946273735
ebdc-mace-5-g4-p177-Mutation,1.464,5,-24590.394231317186
ebdc-mace-5-g4-p178-Mutation,1.106,5,-24577.770887093153
ebdc-mace-5-g4-p159-Mutation,1.118,5,-24552.97486052523
ebdc-mace-5-g4-p160-Mutation,1.32,5,-24613.182965171403
ebdc-mace-5-g4-p161-Mutation,1.056,5,-24586.365754240283
ebdc-mace-5-g4-p6-Mutation,1.362,5,-24561.005402456
ebdc-mace-5-g4-p9-Mutation,1.362,5,-24653.258201917874
ebdc-mace-5-g4-p11-Mutation,1.33,5,-24572.642391223508
ebdc-mace-5-g4-p103-Mutation,1.536,5,-24620.00151084592
ebdc-mace-5-g4-p104-Mutation,1.402,5,-24614.298030256094
ebdc-mace-5-g4-p107-Random,1.311,5,-24600.21214398515
ebdc-mace-5-g4-p97-Mutation,1.44,5,-24590.90691835425
ebdc-mace-5-g4-p98-Mutation,1.399,5,-24675.56263978426
ebdc-mace-5-g4-p101-Mutation,1.316,5,-24655.780376814128
ebdc-mace-5-g4-p55-Mutation,1.048,5,-24604.947374750285
ebdc-mace-5-g4-p56-Mutation,0.989,5,-24617.789354575838
ebdc-mace-5-g4-p57-Mutation,1.11,5,-24588.57069094338
ebdc-mace-5-g4-p58-Mutation,1.508,5,-24614.338522052793
ebdc-mace-5-g4-p126-Mutation,1.356,5,-24623.91628611581
ebdc-mace-5-g4-p129-Mutation,1.507,5,-24682.135627436408
ebdc-mace-5-g4-p131-Mutation,1.355,5,-24687.388009456106
ebdc-mace-5-g4-p132-Mutation,1.431,5,-24610.468000974925
ebdc-mace-5-g4-p134-Mutation,1.419,5,-24665.993718071837
ebdc-mace-5-g4-p135-Mutation,0.712,5,-24575.180619533905
ebdc-mace-5-g4-p137-Mutation,1.345,5,-24589.85594851303
ebdc-mace-5-g4-p0-Mutation,1.349,5,-24613.71285348124
ebdc-mace-5-g4-p4-Mutation,1.354,5,-24584.841760628613
ebdc-mace-5-g4-p5-Mutation,1.481,5,-24665.086488821704
ebdc-mace-5-g4-p120-Mutation,1.317,5,-24557.18241018904
ebdc-mace-5-g4-p121-Mutation,1.172,5,-24630.20162749252
ebdc-mace-5-g4-p123-Mutation,1.11,5,-24562.22755476457
ebdc-mace-5-g4-p124-Mutation,0.827,5,-24590.480465532564
ebdc-mace-5-g4-p125-Mutation,1.469,5,-24631.55566699869
ebdc-mace-5-g4-p66-Mutation,1.354,5,-24652.145892531196
ebdc-mace-5-g4-p67-Mutation,1.374,5,-24603.380782903474
ebdc-mace-5-g4-p68-Mutation,1.003,5,-24530.241836811798
ebdc-mace-5-g4-p70-Mutation,1.413,5,-24659.190778719956
ebdc-mace-5-g4-p71-Mutation,1.389,5,-24604.285906133195
ebdc-mace-5-g4-p180-Mutation,1.301,5,-24574.1092061233
ebdc-mace-5-g4-p181-Mutation,0.921,5,-24650.306605546175
ebdc-mace-5-g4-p183-Mutation,1.537,5,-24688.920772040325
ebdc-mace-5-g4-p168-Mutation,1.312,5,-24626.422476036525
ebdc-mace-5-g4-p171-Mutation,1.516,5,-24616.55995142822
ebdc-mace-5-g4-p172-Mutation,1.474,5,-24681.726155375665
ebdc-mace-5-g4-p173-Mutation,1.249,5,-24620.419490331235
ebdc-mace-5-g4-p114-Mutation,1.31,5,-24585.32025782999
ebdc-mace-5-g4-p116-Mutation,1.358,5,-24628.02683761854
ebdc-mace-5-g4-p117-Mutation,1.419,5,-24645.810027852607
ebdc-mace-5-g4-p119-Mutation,1.444,5,-24619.30704939308
ebdc-mace-5-g4-p60-Mutation,1.287,5,-24572.493741563416
ebdc-mace-5-g4-p61-Mutation,1.373,5,-24638.673379683318
ebdc-mace-5-g4-p62-Mutation,1.446,5,-24628.912062652864
ebdc-mace-5-g4-p63-Mutation,1.434,5,-24642.098551105195
ebdc-mace-5-g4-p64-Mutation,1.376,5,-24625.5077795078
ebdc-mace-5-g4-p65-Mutation,1.376,5,-24604.950278183514
ebdc-mace-5-g4-p91-Mutation,1.037,5,-24556.66865952029
ebdc-mace-5-g4-p94-Mutation,1.41,5,-24646.521267619806
ebdc-mace-5-g4-p95-Mutation,1.401,5,-24582.888107318242
ebdc-mace-5-g4-p186-Mutation,0.364,5,-24607.71104057537
ebdc-mace-5-g4-p187-Mutation,0.973,5,-24587.12556930987
ebdc-mace-5-g4-p188-Mutation,1.313,5,-24599.827989362668
ebdc-mace-5-g4-p190-Mutation,1.41,5,-24634.556359986258
ebdc-mace-5-g4-p191-Mutation,1.369,5,-24606.578127615485
ebdc-mace-5-g4-p42-Mutation,0.462,5,-24529.19256978794
ebdc-mace-5-g4-p45-Mutation,1.368,5,-24670.911461921256
ebdc-mace-5-g4-p46-Mutation,1.474,5,-24623.107990606113
ebdc-mace-5-g4-p47-Mutation,1.332,5,-24597.799160547802
ebdc-mace-5-g4-p78-Mutation,1.325,5,-24600.673087934796
ebdc-mace-5-g4-p79-Mutation,1.413,5,-24669.72661688122
ebdc-mace-5-g4-p80-Mutation,1.398,5,-24626.37469626696
ebdc-mace-5-g4-p81-Mutation,1.304,5,-24569.467847557877
ebdc-mace-5-g4-p82-Mutation,1.288,5,-24586.776792641173
ebdc-mace-5-g4-p83-Mutation,1.332,5,-24629.484889573538
ebdc-mace-5-g4-p18-Mutation,1.37,5,-24576.48481020452
ebdc-mace-5-g4-p20-Mutation,0.91,5,-24635.13467228546
ebdc-mace-5-g4-p21-Mutation,1.43,5,-24663.482981576817
ebdc-mace-5-g4-p22-Mutation,1.327,5,-24624.92623070109
ebdc-mace-5-g4-p23-Mutation,0.917,5,-24538.27341765346
ebdc-mace-5-g4-p138-Mutation,1.353,5,-24627.445879413823
ebdc-mace-5-g4-p139-Mutation,1.37,5,-24660.57172265243
ebdc-mace-5-g4-p142-Mutation,1.496,5,-24635.822520308673
ebdc-mace-5-g4-p143-Mutation,1.187,5,-24545.51888304949
ebdc-mace-5-g4-p109-Mutation,0.863,5,-24606.757791196174
ebdc-mace-5-g4-p111-Mutation,1.436,5,-24692.561037590796
ebdc-mace-5-g4-p112-Mutation,1.498,5,-24679.27414505387
ebdc-mace-5-g4-p113-Mutation,1.315,5,-24603.478924517567
ebdc-mace-5-g4-p144-Mutation,1.417,5,-24715.611916541853
ebdc-mace-5-g4-p145-Mutation,1.389,5,-24601.327982242026
ebdc-mace-5-g4-p146-Mutation,1.401,5,-24614.491112491458
ebdc-mace-5-g4-p147-Mutation,1.18,5,-24624.541083764594
ebdc-mace-5-g4-p148-Mutation,1.406,5,-24627.560219321505
ebdc-mace-5-g4-p149-Mutation,1.131,5,-24592.75393454898
ebdc-mace-5-g4-p12-Mutation,0.912,5,-24658.395579603697
ebdc-mace-5-g4-p14-Mutation,1.129,5,-24678.36677072144
ebdc-mace-5-g4-p15-Mutation,1.331,5,-24580.21104667519
ebdc-mace-5-g4-p16-Mutation,1.346,5,-24641.309593216134
ebdc-mace-5-g4-p17-Mutation,1.232,5,-24676.984748134626
ebdc-mace-5-g4-p49-Mutation,1.117,5,-24572.299788920624
ebdc-mace-5-g4-p50-Mutation,1.057,5,-24634.903421134335
ebdc-mace-5-g4-p51-Mutation,1.439,5,-24633.30127980098
ebdc-mace-5-g4-p52-Mutation,0.92,5,-24657.480033331165
ebdc-mace-5-g4-p53-Mutation,1.352,5,-24685.493466060045
ebdc-mace-5-g4-p72-Random,0.962,5,-24569.51613922634
ebdc-mace-5-g4-p73-Mutation,0.91,5,-24643.729549058826
ebdc-mace-5-g4-p74-Mutation,1.28,5,-24622.549638991655
ebdc-mace-5-g4-p75-Mutation,0.645,5,-24607.281835776717
ebdc-mace-5-g4-p76-Mutation,1.386,5,-24690.80662636803
ebdc-mace-5-g4-p39-Mutation,0.634,5,-24582.392296972244
ebdc-mace-5-g4-p40-Mutation,1.148,5,-24593.842707601325
ebdc-mace-5-g4-p41-Mutation,1.395,5,-24654.743894810345
ebdc-mace-5-g4-p84-Mutation,1.348,5,-24700.785860000247
ebdc-mace-5-g4-p86-Mutation,1.403,5,-24675.44820297495
ebdc-mace-5-g4-p88-Mutation,1.388,5,-24629.390225034913
ebdc-mace-5-g4-p89-Mutation,1.373,5,-24603.1533638223
ebdc-mace-5-g4-p24-Mutation,1.218,5,-24568.179102249986
ebdc-mace-5-g4-p25-Mutation,1.336,5,-24645.77904771136
ebdc-mace-5-g4-p26-Mutation,1.473,5,-24649.769995430877
ebdc-mace-5-g4-p27-Mutation,1.136,5,-24567.93306314596
ebdc-mace-5-g4-p28-Mutation,1.015,5,-24617.985613710665
ebdc-mace-5-g4-p29-Mutation,1.116,5,-24590.83449006939
ebdc-mace-5-g4-p150-Mutation,1.493,5,-24692.25578914941
ebdc-mace-5-g4-p151-Mutation,1.117,5,-24616.89558897086
ebdc-mace-5-g4-p152-Mutation,1.457,5,-24602.851971502703
ebdc-mace-5-g4-p153-Random,0.748,5,-24588.636933219277
ebdc-mace-5-g4-p154-Mutation,1.332,5,-24670.91956217377
ebdc-mace-5-g5-p133-Mutation,0.834,5,-24598.565259931212
ebdc-mace-5-g5-p135-Mutation,1.159,5,-24578.484642452062
ebdc-mace-5-g5-p7-Mutation,1.183,5,-24590.400531190622
ebdc-mace-5-g5-p8-Mutation,1.303,5,-24583.57939777173
ebdc-mace-5-g5-p11-Mutation,1.232,5,-24577.640185940247
ebdc-mace-5-g5-p127-Mutation,1.341,5,-24648.560516069992
ebdc-mace-5-g5-p128-Mutation,1.347,5,-24607.487284161816
ebdc-mace-5-g5-p130-Mutation,1.395,5,-24644.884539569997
ebdc-mace-5-g5-p175-Mutation,1.219,5,-24595.240331020348
ebdc-mace-5-g5-p177-Mutation,1.359,5,-24598.942745148524
ebdc-mace-5-g5-p179-Mutation,1.476,5,-24621.694200677965
ebdc-mace-5-g5-p18-Mutation,1.154,5,-24641.904186409065
ebdc-mace-5-g5-p19-Mutation,0.487,5,-24567.008064001475
ebdc-mace-5-g5-p20-Mutation,1.257,5,-24582.45683011212
ebdc-mace-5-g5-p21-Mutation,1.486,5,-24681.221453989783
ebdc-mace-5-g5-p22-Mutation,1.497,5,-24649.247406035673
ebdc-mace-5-g5-p12-Mutation,1.448,5,-24591.752864321865
ebdc-mace-5-g5-p13-Mutation,1.346,5,-24626.430579591528
ebdc-mace-5-g5-p15-Mutation,1.376,5,-24576.639377995092
ebdc-mace-5-g5-p16-Mutation,1.346,5,-24643.324296460887
ebdc-mace-5-g5-p72-Random,0.635,5,-24534.800743406104
ebdc-mace-5-g5-p73-Mutation,1.436,5,-24611.24411344697
ebdc-mace-5-g5-p76-Mutation,1.424,5,-24657.81914692902
ebdc-mace-5-g5-p77-Mutation,1.277,5,-24636.11271460752
ebdc-mace-5-g5-p30-Mutation,1.333,5,-24610.451947009315
ebdc-mace-5-g5-p32-Mutation,1.43,5,-24663.521483220986
ebdc-mace-5-g5-p33-Mutation,1.277,5,-24606.897597757103
ebdc-mace-5-g5-p34-Mutation,1.254,5,-24596.552296824444
ebdc-mace-5-g5-p35-Mutation,1.331,5,-24656.865048733525
ebdc-mace-5-g5-p90-Mutation,1.351,5,-24605.867672538883
ebdc-mace-5-g5-p92-Mutation,1.079,5,-24686.378227946552
ebdc-mace-5-g5-p78-Mutation,1.298,5,-24594.644822123777
ebdc-mace-5-g5-p79-Mutation,1.299,5,-24596.971112949566
ebdc-mace-5-g5-p80-Mutation,1.348,5,-24625.991960037798
ebdc-mace-5-g5-p82-Mutation,1.087,5,-24597.044802972923
ebdc-mace-5-g5-p83-Mutation,1.197,5,-24633.69571736148
ebdc-mace-5-g5-p84-Mutation,0.424,5,-24569.7121478662
ebdc-mace-5-g5-p85-Mutation,1.375,5,-24602.24363250924
ebdc-mace-5-g5-p87-Mutation,1.24,5,-24581.630364040753
ebdc-mace-5-g5-p89-Mutation,1.428,5,-24589.7875304851
ebdc-mace-5-g5-p60-Mutation,1.257,5,-24633.801510376998
ebdc-mace-5-g5-p61-Mutation,1.391,5,-24620.76043411517
ebdc-mace-5-g5-p63-Mutation,1.371,5,-24628.285195247234
ebdc-mace-5-g5-p65-Mutation,1.374,5,-24650.973593933428
ebdc-mace-5-g5-p146-Mutation,1.364,5,-24635.65380035714
ebdc-mace-5-g5-p147-Mutation,0.985,5,-24560.413845389103
ebdc-mace-5-g5-p148-Mutation,0.939,5,-24574.918223179782
ebdc-mace-5-g5-p149-Mutation,1.246,5,-24599.24310322983
ebdc-mace-5-g5-p67-Mutation,1.397,5,-24536.381471344725
ebdc-mace-5-g5-p68-Mutation,0.984,5,-24661.895587976403
ebdc-mace-5-g5-p69-Mutation,1.459,5,-24613.31482342373
ebdc-mace-5-g5-p71-Mutation,1.389,5,-24601.46219967104
ebdc-mace-5-g5-p54-Mutation,1.321,5,-24659.078500018684
ebdc-mace-5-g5-p56-Mutation,1.353,5,-24597.018742347853
ebdc-mace-5-g5-p59-Mutation,0.819,5,-24605.117112687687
ebdc-mace-5-g5-p180-Mutation,1.282,5,-24637.333378806892
ebdc-mace-5-g5-p182-Mutation,0.973,5,-24553.287456990292
ebdc-mace-5-g5-p183-Mutation,1.328,5,-24591.267094805153
ebdc-mace-5-g5-p184-Mutation,1.484,5,-24685.493702968946
ebdc-mace-5-g5-p185-Mutation,1.426,5,-24688.310498590956
ebdc-mace-5-g5-p0-Mutation,1.363,5,-24614.260158240315
ebdc-mace-5-g5-p1-Mutation,1.076,5,-24549.98200345687
ebdc-mace-5-g5-p2-Mutation,1.074,5,-24652.864224324538
ebdc-mace-5-g5-p3-Mutation,1.337,5,-24585.984155597715
