id,Density_g_cm3,Space_group,Energy_kJ_mol
open_ebdc_mul-g43-p37-Kept,1.449,5,-24689.05476461601
open_ebdc_mul-g43-p38-Kept,1.408,15,-24678.020669352547
open_ebdc_mul-g43-p39-Kept,1.574,1,-24648.731787727753
open_ebdc_mul-g43-p240-Kept,1.306,19,-24660.48480875609
open_ebdc_mul-g43-p241-Kept,0.568,62,-24540.418298227538
open_ebdc_mul-g43-p242-Kept,1.552,7,-24652.213465334968
open_ebdc_mul-g43-p243-Kept,0.897,1,-24678.263633994236
open_ebdc_mul-g43-p244-Kept,1.42,15,-24630.127631213007
open_ebdc_mul-g43-p245-Kept,0.618,62,-24544.164650530027
open_ebdc_mul-g43-p246-Kept,1.409,33,-24636.452089260776
open_ebdc_mul-g43-p247-Kept,1.476,29,-24613.72375091063
open_ebdc_mul-g43-p40-Kept,1.401,15,-24693.86730964153
open_ebdc_mul-g43-p41-Mutation,1.393,61,-24638.388616533037
open_ebdc_mul-g43-p42-Kept,1.383,5,-24647.391848335385
open_ebdc_mul-g43-p43-Kept,1.43,2,-24691.274106608984
open_ebdc_mul-g43-p44-Kept,1.414,5,-24652.39353875048
open_ebdc_mul-g43-p45-Kept,1.137,19,-24677.010327590793
open_ebdc_mul-g43-p47-Mutation,1.448,2,-24670.80183565457
open_ebdc_mul-g43-p16-Kept,0.731,76,-24617.51112174272
open_ebdc_mul-g43-p17-Kept,1.185,15,-24611.802790923124
open_ebdc_mul-g43-p18-Kept,0.783,77,-24624.472015632815
open_ebdc_mul-g43-p19-Mutation,1.323,15,-24648.672959406078
open_ebdc_mul-g43-p22-Mutation,1.267,5,-24631.38868007818
open_ebdc_mul-g43-p23-Kept,1.352,15,-24641.183898912812
open_ebdc_mul-g43-p24-Mutation,1.528,14,-24692.13343767399
open_ebdc_mul-g43-p25-Kept,1.367,7,-24649.45477492282
open_ebdc_mul-g43-p26-Kept,1.493,7,-24688.42117527225
open_ebdc_mul-g43-p27-Kept,0.668,13,-24604.781443646236
open_ebdc_mul-g43-p28-Kept,1.52,4,-24641.590401584137
open_ebdc_mul-g43-p29-Mutation,1.348,15,-24634.17858162791
open_ebdc_mul-g43-p30-Kept,1.46,4,-24658.95225113838
open_ebdc_mul-g43-p31-Kept,1.353,14,-24569.940814098598
open_ebdc_mul-g43-p80-Kept,1.635,1,-24662.415982771283
open_ebdc_mul-g43-p81-Kept,1.298,9,-24587.563858758032
open_ebdc_mul-g43-p82-Kept,1.491,7,-24675.011044596435
open_ebdc_mul-g43-p83-Kept,1.375,15,-24608.064896523214
open_ebdc_mul-g43-p84-Kept,1.362,60,-24652.026319216293
open_ebdc_mul-g43-p85-Mutation,1.396,61,-24620.44639951166
open_ebdc_mul-g43-p86-Mutation,1.238,33,-24621.92075646235
open_ebdc_mul-g43-p87-Kept,1.599,14,-24629.910545174607
open_ebdc_mul-g43-p160-Kept,1.474,9,-24684.372899358415
open_ebdc_mul-g43-p161-Mutation,1.206,15,-24655.27259790801
open_ebdc_mul-g43-p162-Kept,1.42,7,-24661.634930723427
open_ebdc_mul-g43-p163-Kept,1.504,4,-24605.953783262205
open_ebdc_mul-g43-p164-Kept,1.424,61,-24641.092708331013
open_ebdc_mul-g43-p165-Mutation,1.47,4,-24641.633473732032
open_ebdc_mul-g43-p166-Kept,1.413,13,-24657.822889447572
open_ebdc_mul-g43-p167-Kept,1.428,7,-24641.96819446006
open_ebdc_mul-g43-p64-Kept,1.407,15,-24640.58923650718
open_ebdc_mul-g43-p65-Kept,1.452,15,-24649.465023498942
open_ebdc_mul-g43-p66-Kept,1.35,61,-24650.4931721689
open_ebdc_mul-g43-p67-Mutation,1.304,13,-24612.4074527855
open_ebdc_mul-g43-p68-Kept,1.022,13,-24628.568650356814
open_ebdc_mul-g43-p69-Kept,1.125,13,-24624.760989750637
open_ebdc_mul-g43-p70-Kept,1.39,2,-24677.064026197786
open_ebdc_mul-g43-p71-Kept,1.425,14,-24643.50906726393
open_ebdc_mul-g44-p120-Kept,1.39,7,-24641.315697224174
open_ebdc_mul-g44-p124-Kept,1.524,1,-24676.286509910195
open_ebdc_mul-g44-p125-Kept,1.306,61,-24631.246649284505
open_ebdc_mul-g44-p126-Kept,0.911,4,-24684.662628918384
open_ebdc_mul-g44-p127-Mutation,1.469,1,-24672.233329371687
open_ebdc_mul-g44-p200-Kept,0.617,77,-24536.73151689637
open_ebdc_mul-g44-p202-Kept,1.32,33,-24654.47785831725
open_ebdc_mul-g44-p203-Kept,1.459,14,-24681.411515081072
open_ebdc_mul-g44-p204-Kept,1.512,7,-24684.394727382627
open_ebdc_mul-g44-p205-Kept,1.466,4,-24618.79049034867
open_ebdc_mul-g44-p207-Mutation,1.414,1,-24640.502083335927
open_ebdc_mul-g44-p48-Kept,1.438,29,-24657.794522456687
open_ebdc_mul-g44-p49-Kept,1.355,4,-24628.894979413646
open_ebdc_mul-g44-p50-Mutation,1.538,4,-24652.659469037193
open_ebdc_mul-g44-p52-Mutation,1.416,2,-24682.003643848606
open_ebdc_mul-g44-p53-Mutation,1.348,13,-24595.984478728256
open_ebdc_mul-g44-p54-Kept,0.94,77,-24526.143262823
open_ebdc_mul-g44-p55-Mutation,1.578,1,-24644.12818046775
open_ebdc_mul-g44-p81-Kept,1.298,9,-24587.782208618628
open_ebdc_mul-g44-p82-Random,0.881,143,-24534.591152444136
open_ebdc_mul-g44-p83-Kept,1.375,15,-24608.03736546097
open_ebdc_mul-g44-p86-Kept,1.417,33,-24624.763839988256
open_ebdc_mul-g44-p87-Mutation,1.303,14,-24676.781156143166
open_ebdc_mul-g44-p176-Kept,1.233,19,-24675.414264424777
open_ebdc_mul-g44-p177-Kept,1.481,4,-24662.501378552424
open_ebdc_mul-g44-p178-Kept,1.469,13,-24624.749148614104
open_ebdc_mul-g44-p179-Kept,1.219,29,-24664.240101908334
open_ebdc_mul-g44-p180-Kept,1.536,2,-24676.505802372973
open_ebdc_mul-g44-p181-Kept,1.041,76,-24582.911820069105
open_ebdc_mul-g44-p182-Kept,1.421,19,-24650.60059844317
open_ebdc_mul-g44-p56-Kept,1.525,9,-24671.64427374703
open_ebdc_mul-g44-p59-Kept,1.413,33,-24614.198669992864
open_ebdc_mul-g44-p60-Kept,1.409,13,-24667.120522710688
open_ebdc_mul-g44-p61-Kept,1.503,9,-24657.222677216418
open_ebdc_mul-g44-p62-Kept,0.695,77,-24545.39938835043
open_ebdc_mul-g44-p63-Kept,1.465,29,-24693.719106064626
open_ebdc_mul-g44-p208-Kept,1.451,61,-24675.266700854067
open_ebdc_mul-g44-p209-Mutation,1.347,2,-24636.841657043155
open_ebdc_mul-g44-p210-Random,1.352,145,-24615.463198324756
open_ebdc_mul-g44-p211-Kept,0.894,60,-24684.91332483394
open_ebdc_mul-g44-p213-Kept,1.51,9,-24651.29143482081
open_ebdc_mul-g44-p214-Mutation,1.349,19,-24615.988171749665
open_ebdc_mul-g44-p215-Kept,0.702,77,-24611.620307739184
open_ebdc_mul-g44-p112-Kept,1.378,5,-24580.778417343718
open_ebdc_mul-g44-p113-Kept,1.402,4,-24621.241605536812
open_ebdc_mul-g44-p114-Kept,1.353,4,-24710.820384417744
open_ebdc_mul-g44-p115-Kept,1.317,14,-24674.343848013887
open_ebdc_mul-g44-p116-Kept,0.528,60,-24550.75159925761
open_ebdc_mul-g44-p117-Kept,0.985,143,-24542.26691243045
open_ebdc_mul-g44-p118-Random,0.943,60,-24571.530775866
open_ebdc_mul-g44-p144-Kept,1.327,15,-24613.7423069493
open_ebdc_mul-g44-p145-Kept,1.431,33,-24658.84782695004
open_ebdc_mul-g44-p146-Kept,1.436,7,-24669.038346180016
open_ebdc_mul-g44-p147-Kept,1.406,14,-24649.017568252657
open_ebdc_mul-g44-p148-Kept,0.632,77,-24536.826861982492
open_ebdc_mul-g44-p149-Kept,0.933,5,-24597.937611507958
open_ebdc_mul-g44-p150-Kept,1.33,33,-24608.290900479897
open_ebdc_mul-g44-p216-Kept,0.955,62,-24605.41190854815
open_ebdc_mul-g44-p217-Kept,1.293,5,-24661.663330669733
open_ebdc_mul-g44-p218-Mutation,1.34,5,-24624.99754505362
open_ebdc_mul-g44-p219-Random,0.974,29,-24694.108836346135
open_ebdc_mul-g44-p220-Kept,0.772,13,-24593.021772901622
open_ebdc_mul-g44-p221-Kept,1.471,29,-24685.83850080107
open_ebdc_mul-g44-p222-Kept,0.961,148,-24560.398218735194
open_ebdc_mul-g44-p223-Kept,1.426,33,-24623.878618958923
open_ebdc_mul-g44-p16-Kept,0.731,76,-24617.583285234872
open_ebdc_mul-g44-p17-Mutation,1.449,29,-24629.12554234569
open_ebdc_mul-g44-p18-Kept,0.783,77,-24624.47203148178
open_ebdc_mul-g44-p19-Mutation,1.291,15,-24633.058358717408
open_ebdc_mul-g44-p20-Kept,1.132,148,-24573.19374063193
open_ebdc_mul-g44-p21-Kept,0.794,144,-24618.91187205184
open_ebdc_mul-g44-p22-Kept,1.267,5,-24631.388617064156
open_ebdc_mul-g44-p23-Random,1.57,2,-24679.62536621923
open_ebdc_mul-g44-p152-Kept,1.388,29,-24625.159070364214
open_ebdc_mul-g44-p153-Mutation,1.324,15,-24622.28775271839
open_ebdc_mul-g44-p154-Kept,1.363,60,-24630.6891369545
open_ebdc_mul-g44-p155-Mutation,1.61,1,-24647.34656556502
open_ebdc_mul-g44-p156-Kept,1.516,7,-24659.348136239576
open_ebdc_mul-g44-p157-Kept,1.271,76,-24543.016565527967
open_ebdc_mul-g44-p158-Kept,1.493,2,-24686.651827972844
open_ebdc_mul-g44-p159-Kept,1.48,78,-24613.85608132549
open_ebdc_mul-g44-p224-Kept,1.383,1,-24610.21301962384
open_ebdc_mul-g44-p225-Kept,1.463,4,-24690.94950319098
open_ebdc_mul-g44-p226-Kept,1.411,2,-24675.136157568268
open_ebdc_mul-g44-p227-Mutation,1.482,9,-24632.582381353946
open_ebdc_mul-g44-p228-Mutation,1.242,7,-24620.133297057215
open_ebdc_mul-g44-p229-Kept,1.279,5,-24623.43408309491
open_ebdc_mul-g44-p230-Mutation,1.449,29,-24606.611196120324
open_ebdc_mul-g44-p231-Kept,1.245,29,-24604.92153493771
open_ebdc_mul-g44-p104-Kept,1.357,4,-24660.455718182155
open_ebdc_mul-g44-p105-Kept,1.294,5,-24655.97931532479
open_ebdc_mul-g44-p106-Kept,1.291,13,-24637.708006953024
open_ebdc_mul-g44-p107-Kept,1.49,5,-24619.375024753295
open_ebdc_mul-g44-p108-Kept,1.42,13,-24649.320337507186
open_ebdc_mul-g44-p109-Kept,1.294,144,-24608.02521062736
open_ebdc_mul-g44-p111-Kept,1.173,148,-24589.192580193998
open_ebdc_mul-g44-p0-Kept,1.289,61,-24584.601804090238
open_ebdc_mul-g44-p1-Kept,1.434,14,-24646.988047414943
open_ebdc_mul-g44-p2-Mutation,1.485,2,-24611.621148397204
open_ebdc_mul-g44-p3-Kept,1.17,62,-24607.754004983206
open_ebdc_mul-g44-p5-Kept,1.32,5,-24568.24470484999
open_ebdc_mul-g44-p6-Mutation,1.465,29,-24621.409891026004
open_ebdc_mul-g44-p7-Random,1.506,2,-24671.24880869492
open_ebdc_mul-g44-p88-Kept,1.286,77,-24589.50616634243
open_ebdc_mul-g44-p89-Kept,1.11,15,-24592.751034047753
open_ebdc_mul-g44-p90-Kept,1.343,2,-24647.732253071088
open_ebdc_mul-g44-p91-Kept,1.348,29,-24679.49678580925
open_ebdc_mul-g44-p93-Kept,1.341,13,-24681.37340482347
open_ebdc_mul-g44-p94-Kept,1.313,9,-24664.69581788387
open_ebdc_mul-g44-p128-Kept,0.901,61,-24682.79582551624
open_ebdc_mul-g44-p129-Kept,1.341,61,-24622.12692033573
open_ebdc_mul-g44-p130-Kept,1.368,2,-24684.833303785195
open_ebdc_mul-g44-p131-Kept,0.978,75,-24571.87031511887
open_ebdc_mul-g44-p132-Kept,1.257,15,-24650.75406283869
open_ebdc_mul-g44-p133-Mutation,1.422,2,-24654.831576425
open_ebdc_mul-g44-p134-Kept,0.879,77,-24668.25733640347
open_ebdc_mul-g44-p96-Kept,1.321,13,-24631.949860856483
open_ebdc_mul-g44-p97-Kept,1.439,33,-24709.48335984562
open_ebdc_mul-g44-p98-Kept,1.447,1,-24659.742274164313
open_ebdc_mul-g44-p100-Kept,1.391,14,-24671.110117727476
open_ebdc_mul-g44-p101-Mutation,1.396,2,-24691.98231523657
open_ebdc_mul-g44-p102-Kept,1.499,5,-24667.344850815618
open_ebdc_mul-g44-p103-Kept,0.918,5,-24601.077340465177
open_ebdc_mul-g44-p184-Kept,1.459,1,-24626.866926277766
open_ebdc_mul-g44-p185-Kept,1.47,29,-24662.0923324062
open_ebdc_mul-g44-p186-Kept,1.454,4,-24662.101546101938
open_ebdc_mul-g44-p187-Kept,1.496,2,-24674.042666553854
open_ebdc_mul-g44-p188-Mutation,1.189,78,-24615.909335055934
open_ebdc_mul-g44-p189-Kept,1.383,13,-24652.924992963028
open_ebdc_mul-g44-p190-Mutation,1.427,15,-24645.494164625918
open_ebdc_mul-g44-p191-Mutation,1.556,2,-24641.75266460253
open_ebdc_mul-g44-p192-Kept,1.408,15,-24649.901788369385
open_ebdc_mul-g44-p193-Mutation,1.447,2,-24667.280688677904
open_ebdc_mul-g44-p194-Kept,1.286,5,-24677.70453662187
open_ebdc_mul-g44-p195-Kept,1.39,29,-24676.184817946083
open_ebdc_mul-g44-p196-Kept,1.423,2,-24663.850834913905
open_ebdc_mul-g44-p197-Mutation,1.267,13,-24614.513290246254
open_ebdc_mul-g44-p198-Kept,1.423,1,-24643.19821400556
open_ebdc_mul-g44-p199-Kept,1.517,4,-24691.59396354195
open_ebdc_mul-g44-p240-Mutation,1.261,19,-24648.899606315055
open_ebdc_mul-g44-p241-Kept,0.569,62,-24540.436803531153
open_ebdc_mul-g44-p243-Kept,0.897,1,-24678.329650737793
open_ebdc_mul-g44-p244-Kept,1.42,15,-24630.082687250906
open_ebdc_mul-g44-p245-Kept,0.614,62,-24543.721103645712
open_ebdc_mul-g44-p246-Kept,1.409,33,-24634.62060025645
open_ebdc_mul-g44-p247-Kept,1.476,29,-24613.724807927392
open_ebdc_mul-g44-p248-Kept,1.448,2,-24678.111818531375
open_ebdc_mul-g44-p249-Kept,1.494,1,-24688.19797878957
open_ebdc_mul-g44-p250-Random,1.442,15,-24642.408806682415
open_ebdc_mul-g44-p251-Mutation,1.496,7,-24652.126550906578
open_ebdc_mul-g44-p252-Kept,1.043,2,-24631.936327975855
open_ebdc_mul-g44-p253-Kept,1.467,7,-24657.49397005366
open_ebdc_mul-g44-p254-Kept,1.361,61,-24694.36480607666
open_ebdc_mul-g44-p255-Kept,1.376,29,-24650.44104493178
open_ebdc_mul-g44-p24-Mutation,1.432,14,-24654.0730092947
open_ebdc_mul-g44-p26-Mutation,1.425,7,-24674.72948562441
open_ebdc_mul-g44-p27-Mutation,1.366,13,-24656.35496032477
open_ebdc_mul-g44-p29-Mutation,1.499,15,-24671.47565704936
open_ebdc_mul-g44-p30-Mutation,1.217,4,-24664.623572588418
open_ebdc_mul-g44-p31-Kept,1.381,14,-24636.010856395937
open_ebdc_mul-g44-p136-Kept,1.272,15,-24654.603866274007
open_ebdc_mul-g44-p138-Kept,1.464,7,-24712.97886522267
open_ebdc_mul-g44-p139-Kept,1.478,9,-24706.719769032257
open_ebdc_mul-g44-p140-Mutation,1.451,7,-24677.7550488763
open_ebdc_mul-g44-p141-Mutation,1.361,5,-24696.316031179776
open_ebdc_mul-g44-p142-Kept,1.41,4,-24660.38296382935
open_ebdc_mul-g44-p143-Mutation,1.422,29,-24674.69332422027
open_ebdc_mul-g44-p168-Random,1.459,4,-24671.920514500795
open_ebdc_mul-g44-p169-Kept,1.421,77,-24604.34929493886
open_ebdc_mul-g44-p170-Mutation,1.574,1,-24654.78061475278
open_ebdc_mul-g44-p171-Kept,1.43,60,-24646.84358383681
open_ebdc_mul-g44-p172-Mutation,1.499,7,-24681.774200135118
open_ebdc_mul-g44-p173-Kept,1.293,15,-24637.824931503405
open_ebdc_mul-g44-p174-Mutation,1.29,9,-24664.37283955422
open_ebdc_mul-g44-p175-Kept,1.396,13,-24643.774907760202
open_ebdc_mul-g44-p72-Mutation,1.331,19,-24609.502312522352
open_ebdc_mul-g44-p73-Kept,1.535,15,-24660.67192302251
open_ebdc_mul-g44-p74-Kept,1.412,33,-24649.36091439187
open_ebdc_mul-g44-p75-Kept,1.054,5,-24641.870674096383
open_ebdc_mul-g44-p76-Kept,1.36,5,-24652.584362492933
open_ebdc_mul-g44-p77-Kept,1.383,5,-24630.958895771088
open_ebdc_mul-g44-p79-Kept,0.531,7,-24506.970764304067
open_ebdc_mul-g44-p40-Kept,1.401,15,-24693.839776167653
open_ebdc_mul-g44-p41-Kept,1.364,61,-24651.01654083335
open_ebdc_mul-g44-p42-Mutation,1.322,5,-24656.308404786763
open_ebdc_mul-g44-p43-Kept,1.43,2,-24691.37283105873
open_ebdc_mul-g44-p44-Kept,1.414,5,-24653.941965485643
open_ebdc_mul-g44-p46-Kept,1.48,78,-24612.68434509538
open_ebdc_mul-g44-p47-Kept,1.447,2,-24669.274082360247
open_ebdc_mul-g44-p32-Kept,1.275,5,-24604.80409288152
open_ebdc_mul-g44-p33-Kept,1.396,60,-24643.8700882519
open_ebdc_mul-g44-p34-Kept,1.434,5,-24670.507324280425
open_ebdc_mul-g44-p35-Kept,1.352,13,-24659.1073657983
open_ebdc_mul-g44-p36-Mutation,1.463,1,-24664.91035923312
open_ebdc_mul-g44-p37-Random,1.564,7,-24638.62072317549
open_ebdc_mul-g44-p38-Kept,1.408,15,-24678.01904314538
open_ebdc_mul-g44-p8-Kept,1.442,2,-24666.39790490764
open_ebdc_mul-g44-p9-Kept,1.494,19,-24642.2611163203
open_ebdc_mul-g44-p10-Random,0.908,14,-24646.543169119803
open_ebdc_mul-g44-p11-Kept,1.314,15,-24636.80342621149
open_ebdc_mul-g44-p12-Mutation,1.516,9,-24671.417508449897
open_ebdc_mul-g44-p13-Kept,1.4,2,-24668.013163508687
open_ebdc_mul-g44-p14-Kept,1.092,78,-24580.22295870718
open_ebdc_mul-g44-p15-Kept,1.357,15,-24656.464595492074
open_ebdc_mul-g44-p160-Kept,1.449,9,-24688.919319214223
open_ebdc_mul-g44-p161-Kept,1.206,15,-24655.615432072907
open_ebdc_mul-g44-p162-Kept,1.42,7,-24662.088240524987
open_ebdc_mul-g44-p163-Mutation,1.522,4,-24651.651507550312
open_ebdc_mul-g44-p164-Mutation,1.362,13,-24685.076003006157
open_ebdc_mul-g44-p165-Mutation,1.559,4,-24649.376367537086
open_ebdc_mul-g44-p166-Mutation,1.385,13,-24638.06632565497
open_ebdc_mul-g44-p167-Mutation,1.421,7,-24672.45064001771
open_ebdc_mul-g44-p232-Kept,1.139,15,-24633.60225145397
open_ebdc_mul-g44-p233-Kept,1.325,77,-24637.67093044
open_ebdc_mul-g44-p234-Kept,1.317,5,-24597.293983570547
open_ebdc_mul-g44-p235-Kept,1.447,1,-24657.236134822648
open_ebdc_mul-g44-p236-Kept,1.395,19,-24593.660392857393
open_ebdc_mul-g44-p237-Kept,1.474,14,-24682.402077982097
open_ebdc_mul-g44-p238-Kept,1.338,14,-24677.41285920545
open_ebdc_mul-g44-p239-Mutation,1.396,14,-24644.49703799928
open_ebdc_mul-g44-p64-Kept,1.407,15,-24640.589287075607
open_ebdc_mul-g44-p65-Random,1.419,13,-24642.180877489536
open_ebdc_mul-g44-p66-Mutation,1.547,7,-24652.00771271726
open_ebdc_mul-g44-p67-Kept,1.329,13,-24637.912030761472
open_ebdc_mul-g44-p68-Kept,1.022,13,-24628.505917208346
open_ebdc_mul-g44-p69-Kept,1.124,13,-24624.460148853588
open_ebdc_mul-g44-p70-Kept,1.39,2,-24674.99233948275
open_ebdc_mul-g44-p71-Random,0.881,9,-24633.634186701234
open_ebdc_mul-g45-p130-Random,1.351,7,-24625.94045493422
open_ebdc_mul-g45-p131-Kept,0.978,75,-24571.84603070626
open_ebdc_mul-g45-p132-Random,1.221,62,-24552.907671796598
open_ebdc_mul-g45-p135-Kept,1.359,13,-24629.237462514742
open_ebdc_mul-g45-p56-Mutation,1.122,9,-24540.728566955688
open_ebdc_mul-g45-p57-Kept,1.395,4,-24616.5669854256
open_ebdc_mul-g45-p58-Kept,1.069,77,-24585.594212359356
open_ebdc_mul-g45-p61-Mutation,1.503,9,-24657.23173268034
open_ebdc_mul-g45-p62-Kept,0.695,77,-24545.398760826232
open_ebdc_mul-g45-p63-Kept,1.465,29,-24693.71904472832
open_ebdc_mul-g45-p120-Kept,1.39,7,-24640.0613956147
open_ebdc_mul-g45-p121-Kept,0.777,145,-24580.887485269683
open_ebdc_mul-g45-p122-Kept,0.585,148,-24530.04190706366
open_ebdc_mul-g45-p123-Kept,1.568,7,-24659.33077424038
open_ebdc_mul-g45-p124-Random,0.561,145,-24558.713389825596
open_ebdc_mul-g45-p126-Random,1.397,15,-24683.56003101656
open_ebdc_mul-g45-p127-Mutation,1.438,1,-24637.57005826067
open_ebdc_mul-g45-p113-Kept,1.402,4,-24621.904025282827
open_ebdc_mul-g45-p114-Kept,1.353,4,-24710.97310126361
open_ebdc_mul-g45-p115-Kept,1.316,14,-24674.543163399314
open_ebdc_mul-g45-p118-Random,1.473,4,-24622.31669984611
open_ebdc_mul-g45-p119-Kept,1.414,9,-24640.359258487137
open_ebdc_mul-g45-p217-Random,1.361,33,-24607.490740012192
open_ebdc_mul-g45-p218-Mutation,1.427,5,-24672.51513524521
open_ebdc_mul-g45-p219-Mutation,1.361,29,-24579.935256729248
open_ebdc_mul-g45-p220-Kept,1.121,13,-24599.9087842113
open_ebdc_mul-g45-p221-Kept,1.471,29,-24685.838533745635
open_ebdc_mul-g45-p223-Kept,1.462,33,-24657.21814732843
open_ebdc_mul-g45-p152-Mutation,1.409,4,-24617.31937053801
open_ebdc_mul-g45-p153-Mutation,1.299,15,-24667.876209742837
open_ebdc_mul-g45-p155-Kept,1.635,1,-24662.113849745274
open_ebdc_mul-g45-p157-Mutation,1.177,76,-24621.573867645177
open_ebdc_mul-g45-p158-Kept,1.494,2,-24686.842170625834
open_ebdc_mul-g45-p159-Kept,1.48,78,-24613.8561118358
open_ebdc_mul-g45-p176-Mutation,1.284,19,-24613.49757744701
open_ebdc_mul-g45-p177-Kept,1.481,4,-24662.231463648437
open_ebdc_mul-g45-p178-Kept,1.469,13,-24623.834120288917
open_ebdc_mul-g45-p179-Mutation,1.053,29,-24547.798945594088
open_ebdc_mul-g45-p181-Kept,1.041,76,-24582.911904485012
open_ebdc_mul-g45-p183-Kept,1.545,9,-24665.130907676627
open_ebdc_mul-g45-p16-Kept,0.731,76,-24616.96284637024
open_ebdc_mul-g45-p17-Mutation,1.296,29,-24564.060331145818
open_ebdc_mul-g45-p18-Kept,0.783,77,-24624.47063165988
open_ebdc_mul-g45-p19-Kept,1.291,15,-24633.05833561282
open_ebdc_mul-g45-p22-Mutation,1.317,5,-24662.0451979054
open_ebdc_mul-g45-p23-Kept,1.571,2,-24678.078164877
open_ebdc_mul-g45-p184-Mutation,1.438,1,-24619.532822631747
open_ebdc_mul-g45-p186-Mutation,1.378,4,-24623.261630532248
open_ebdc_mul-g45-p187-Kept,1.496,2,-24673.85872803873
open_ebdc_mul-g45-p188-Kept,1.189,78,-24613.685176491654
open_ebdc_mul-g45-p189-Kept,1.383,13,-24652.925034503707
open_ebdc_mul-g45-p190-Kept,1.441,15,-24659.42993651883
open_ebdc_mul-g45-p201-Kept,1.222,78,-24623.762051216738
open_ebdc_mul-g45-p202-Kept,1.32,33,-24654.477962342742
open_ebdc_mul-g45-p203-Kept,1.459,14,-24681.42660487509
open_ebdc_mul-g45-p204-Kept,1.512,7,-24684.394710121825
open_ebdc_mul-g45-p205-Kept,1.472,4,-24615.597759317512
open_ebdc_mul-g45-p206-Kept,1.419,2,-24641.466692487473
open_ebdc_mul-g45-p207-Mutation,1.357,1,-24642.787871022298
open_ebdc_mul-g45-p224-Random,1.143,143,-24554.136646188
open_ebdc_mul-g45-p225-Kept,1.463,4,-24690.94953408854
open_ebdc_mul-g45-p226-Kept,1.411,2,-24675.26107247469
open_ebdc_mul-g45-p227-Kept,1.482,9,-24631.83466410558
open_ebdc_mul-g45-p228-Kept,1.378,7,-24627.19041203243
open_ebdc_mul-g45-p229-Kept,1.279,5,-24621.890133436395
open_ebdc_mul-g45-p230-Kept,1.348,29,-24643.567106063027
open_ebdc_mul-g45-p231-Kept,1.245,29,-24602.97448772219
open_ebdc_mul-g45-p104-Kept,1.357,4,-24660.464149445932
open_ebdc_mul-g45-p105-Kept,1.294,5,-24656.225998396232
open_ebdc_mul-g45-p107-Mutation,1.446,5,-24650.46632115878
open_ebdc_mul-g45-p108-Kept,1.419,13,-24648.756986165692
open_ebdc_mul-g45-p110-Random,0.814,148,-24521.80994334728
open_ebdc_mul-g45-p111-Random,1.469,13,-24654.613430637077
open_ebdc_mul-g45-p208-Kept,1.452,61,-24673.506128239736
open_ebdc_mul-g45-p209-Mutation,1.358,2,-24650.878272208734
open_ebdc_mul-g45-p211-Kept,0.895,60,-24684.18323411648
open_ebdc_mul-g45-p212-Kept,1.583,9,-24653.823755097423
open_ebdc_mul-g45-p213-Mutation,1.373,9,-24630.219806520126
open_ebdc_mul-g45-p214-Random,0.87,19,-24654.71312585068
open_ebdc_mul-g45-p215-Mutation,0.702,77,-24611.810219435687
open_ebdc_mul-g45-p144-Kept,1.327,15,-24613.774926375572
open_ebdc_mul-g45-p145-Mutation,1.462,33,-24609.558985531497
open_ebdc_mul-g45-p146-Kept,1.436,7,-24669.03689611262
open_ebdc_mul-g45-p147-Kept,1.496,14,-24682.695554520225
open_ebdc_mul-g45-p149-Kept,0.933,5,-24598.93163068985
open_ebdc_mul-g45-p150-Kept,1.365,33,-24625.599251191827
open_ebdc_mul-g45-p151-Kept,1.457,19,-24659.73503300686
open_ebdc_mul-g45-p248-Kept,1.487,2,-24689.48056309367
open_ebdc_mul-g45-p249-Mutation,1.584,1,-24668.44719887707
open_ebdc_mul-g45-p250-Mutation,1.419,15,-24641.62156643048
open_ebdc_mul-g45-p251-Kept,1.496,7,-24652.113628532254
open_ebdc_mul-g45-p252-Kept,1.045,2,-24631.735639157258
open_ebdc_mul-g45-p254-Mutation,1.356,61,-24651.543618955977
open_ebdc_mul-g45-p240-Mutation,1.515,19,-24628.46917971841
open_ebdc_mul-g45-p241-Random,1.034,62,-24555.56216514293
open_ebdc_mul-g45-p242-Kept,0.889,148,-24566.760974522622
open_ebdc_mul-g45-p243-Kept,0.897,1,-24678.05910995637
open_ebdc_mul-g45-p244-Kept,1.42,15,-24630.12777944027
open_ebdc_mul-g45-p245-Kept,0.614,62,-24552.360817275945
open_ebdc_mul-g45-p246-Kept,1.409,33,-24636.482622318865
open_ebdc_mul-g45-p48-Kept,1.438,29,-24657.794598198667
open_ebdc_mul-g45-p49-Mutation,1.43,4,-24662.050634545907
open_ebdc_mul-g45-p50-Kept,1.538,4,-24652.525820881965
open_ebdc_mul-g45-p51-Kept,1.528,60,-24684.851942804336
open_ebdc_mul-g45-p52-Kept,1.416,2,-24681.87998080285
open_ebdc_mul-g45-p53-Mutation,0.924,13,-24693.171447387733
open_ebdc_mul-g45-p54-Kept,0.94,77,-24526.142654306946
open_ebdc_mul-g45-p55-Mutation,1.561,1,-24661.334320525024
open_ebdc_mul-g45-p0-Kept,1.289,61,-24585.02645638576
open_ebdc_mul-g45-p2-Mutation,1.491,2,-24654.30863976397
open_ebdc_mul-g45-p3-Random,0.956,62,-24598.861187156184
open_ebdc_mul-g45-p4-Kept,1.437,33,-24605.833981774886
open_ebdc_mul-g45-p5-Mutation,1.288,5,-24591.407860594714
